"STATION","NAME","DATE","AWND","DAPR","EVAP","MDPR","MNPN","MXPN","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WSFI","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11"
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-21",,,,,,,,,,,"60","76","51",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-22",,,,,,,,,,,"64","74","51",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-23",,,,,,,,,,,"63","73","54",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-24",,,,,,,,,,,"67","79","55",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-25",,,,,,,,,,,"68","75","60",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-26",,,,,,,,,,,"65","73","56",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-27",,,,,,,,,,,"65","75","55",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-28",,,,,,,,,,,"69","81","58",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-29",,,,,,,,,,,"72","85","60",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-30",,,,,,,,,,,"73","83","63",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-08-31",,,,,,,,,,,"71","83","60",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-01",,,,,,,,,,,"72","86","60",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-02",,,,,,,,,,,"73","85","59",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-03",,,,,,,,,,,"72","82","59",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-04",,,,,,,,,,,"69","81","60",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-05",,,,,,,,,,,"67","80","55",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-06",,,,,,,,,,,"68","81","56",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-07",,,,,,,,,,,"67","78","57",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-08",,,,,,,,,,,"62","72","55",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-09",,,,,,,,,,,"63","73","55",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-10",,,,,,,,,,,"64","75","53",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-11",,,,,,,,,,,"66","78","54",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-12",,,,,,,,,,,"67","78","56",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-13",,,,,,,,,,,"68","81","56",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-14",,,,,,,,,,,"68","79","59",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-15",,,,,,,,,,,"69","80","60",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-16",,,,,,,,,,,"69","81","58",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-17",,,,,,,,,,,"66","77","57",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-18",,,,,,,,,,,"67","78","58",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-19",,,,,,,,,,,"66","77","56",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-20",,,,,,,,,,,"66","75","59",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-21",,,,,,,,,,,"61","72","55",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-22",,,,,,,,,,,"62","74","52",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-23",,,,,,,,,,,"64","77","53",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-24",,,,,,,,,,,"66","80","51",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-25",,,,,,,,,,,"68","75","60",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-26",,,,,,,,,,,"65","71","59",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-27",,,,,,,,,,,"53","63","40",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-28",,,,,,,,,,,"46","55","37",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-29",,,,,,,,,,,"49","62","37",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-09-30",,,,,,,,,,,"54","66","43",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-01",,,,,,,,,,,"52","66","38",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-02",,,,,,,,,,,"51","66","36",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-03",,,,,,,,,,,"59","73","48",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-04",,,,,,,,,,,"62","74","50",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-05",,,,,,,,,,,"61","74","48",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-06",,,,,,,,,,,"62","74","54",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-07",,,,,,,,,,,"60","71","49",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-08",,,,,,,,,,,"58","70","49",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-09",,,,,,,,,,,"59","69","51",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-10",,,,,,,,,,,"60","73","51",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-11",,,,,,,,,,,"59","71","49",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-12",,,,,,,,,,,"59","72","45",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-13",,,,,,,,,,,"52","66","40",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-14",,,,,,,,,,,"58","71","43",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-15",,,,,,,,,,,"61","70","48",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-16",,,,,,,,,,,"53","67","42",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-17",,,,,,,,,,,"55","72","42",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-18",,,,,,,,,,,"54","62","48",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-19",,,,,,,,,,,"56","69","47",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-20",,,,,,,,,,,"59","69","48",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-21",,,,,,,,,,,"57","68","46",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-22",,,,,,,,,,,"54","66","44",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-23",,,,,,,,,,,"60","74","50",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-24",,,,,,,,,,,"61","76","53",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-25",,,,,,,,,,,"58","65","54",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-26",,,,,,,,,,,"53","62","41",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-27",,,,,,,,,,,"47","58","40",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-28",,,,,,,,,,,"50","62","40",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-29",,,,,,,,,,,"54","67","43",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-30",,,,,,,,,,,"56","68","45",,,,,,,,,,,,,,,,,,,,
"USR0000NKYL","KYLE CANYON NEVADA, NV US","2014-10-31",,,,,,,,,,,"56","64","49",,,,,,,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-01",,,,,,,,"0.00",,"0.0","64","75","54","63",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-02",,,,,,,,"0.00",,"0.0","68","77","58","64",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-03",,,,,,,,"0.00",,"0.0","66","76","57","62",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-04",,,,,,,,"0.00",,"0.0","67","78","57","61",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-05",,,,,,,,"0.00",,"0.0","67","76","54","65",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-06",,,,,,,,"0.00",,"0.0","70","79","61","63",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-07",,,,,,,,"0.00",,"0.0","68","79","61","62",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-08",,,,,,,,"0.00",,"0.0","65","78","59","60",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-09",,,,,,,,"0.20",,"0.0","60","73","52","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-10",,,,,,,,"0.00",,"0.0","61","71","53","55",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-11",,,,,,,,"0.50",,"0.0","60","71","52","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-12",,,,,,,,"0.00",,"0.0","64","74","55","62",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-13",,,,,,,,"0.00",,"0.0","70","79","61","69",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-14",,,,,,,,"0.10",,"0.0","70","82","56","64",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-15",,,,,,,,"0.00",,"0.0","67","77","57","60",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-16",,,,,,,,"0.00",,"0.0","65","74","55","61",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-17",,,,,,,,"0.00",,"0.0","65","74","56","59",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-18",,,,,,,,"0.00",,"0.0","65","75","55","61",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-19",,,,,,,,"0.00",,"0.0","65","76","56","62",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-20",,,,,,,,"0.10",,"0.0","60","69","51","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-21",,,,,,,,"0.30",,"0.0","58","67","50","55",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-22",,,,,,,,"0.10",,"0.0","65","76","52","65",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-23",,,,,,,,"0.00",,"0.0","67","78","56","56",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-24",,,,,,,,"0.00",,"0.0","62","72","50","58",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-25",,,,,,,,"0.00",,"0.0","64","74","53","60",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-26",,,,,,,,"0.00",,"0.0","66","77","55","63",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-27",,,,,,,,"0.00",,"0.0","64","75","57","60",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-28",,,,,,,,"0.20",,"0.0","59","70","50","58",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-29",,,,,,,,"0.00",,"0.0","58","68","52","53",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-30",,,,,,,,"0.00",,"0.0","60","69","50","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-07-31",,,,,,,,"0.00",,"0.0","57","67","50","55",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-01",,,,,,,,"0.00",,"0.0","61","71","50","59",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-02",,,,,,,,"0.10",,"0.0","63","73","53","61",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-03",,,,,,,,"0.10",,"0.0","60","72","51","51",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-04",,,,,,,,"0.60",,"0.0","51","58","49","50",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-05",,,,,,,,"0.30",,"0.0","51","56","49","49",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-06",,,,,,,,"0.20",,"0.0","52","62","45","47",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-07",,,,,,,,"0.10",,"0.0","52","62","44","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-08",,,,,,,,"0.00",,"0.0","58","68","51","56",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-09",,,,,,,,"0.00",,"0.0","60","69","53","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-10",,,,,,,,"0.10",,"0.0","60","70","54","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-11",,,,,,,,"0.00",,"0.0","57","63","51","54",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-12",,,,,,,,"0.60",,"0.0","58","66","49","51",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-13",,,,,,,,"0.10",,"0.0","57","65","50","53",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-14",,,,,,,,"0.00",,"0.0","58","67","48","54",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-15",,,,,,,,"0.00",,"0.0","60","69","48","53",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-16",,,,,,,,"0.00",,"0.0","62","72","51","59",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-17",,,,,,,,"0.00",,"0.0","64","73","56","59",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-18",,,,,,,,"0.00",,"0.0","63","73","56","63",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-19",,,,,,,,"0.20",,"0.0","56","67","49","50",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-20",,,,,,,,"0.00",,"0.0","57","67","48","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-21",,,,,,,,"0.00",,"0.0","58","66","52","54",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-22",,,,,,,,"0.00",,"0.0","54","62","45","46",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-23",,,,,,,,"0.00",,"0.0","49","57","41","46",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-24",,,,,,,,"0.00",,"0.0","53","62","41","53",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-25",,,,,,,,"0.00",,"0.0","50","57","44","47",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-26",,,,,,,,"0.10",,"0.0","49","60","44","47",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-27",,,,,,,,"0.00",,"0.0","53","63","44","53",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-28",,,,,,,,"0.00",,"0.0","59","69","49","58",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-29",,,,,,,,"0.00",,"0.0","62","70","53","59",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-30",,,,,,,,"0.00",,"0.0","59","66","49","49",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-08-31",,,,,,,,"0.00",,"0.0","52","61","43","49",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-01",,,,,,,,"0.00",,"0.0","56","67","45","55",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-02",,,,,,,,"0.00",,"0.0","61","72","49","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-03",,,,,,,,"0.00",,"0.0","57","67","45","46",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-04",,,,,,,,"0.00",,"0.0","51","60","41","50",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-05",,,,,,,,"0.00",,"0.0","56","67","49","53",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-06",,,,,,,,"0.00",,"0.0","60","70","51","60",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-07",,,,,,,,"0.00",,"0.0","62","71","52","59",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-08",,,,,,,,"0.40",,"0.0","56","64","49","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-09",,,,,,,,"0.00",,"0.0","53","63","45","48",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-10",,,,,,,,"0.00",,"0.0","53","62","44","48",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-11",,,,,,,,"0.00",,"0.0","53","64","43","43",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-12",,,,,,,,"0.00",,"0.0","55","65","42","53",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-13",,,,,,,,"0.00",,"0.0","60","70","51","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-14",,,,,,,,"0.00",,"0.0","60","69","51","56",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-15",,,,,,,,"0.00",,"0.0","62","72","54","60",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-16",,,,,,,,"0.00",,"0.0","66","73","59","64",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-17",,,,,,,,"0.00",,"0.0","65","74","54","62",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-18",,,,,,,,"0.50",,"0.0","58","68","52","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-19",,,,,,,,"0.00",,"0.0","57","65","51","56",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-20",,,,,,,,"0.00",,"0.0","58","68","49","50",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-21",,,,,,,,"0.50",,"0.0","47","53","41","45",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-22",,,,,,,,"0.00",,"0.0","51","61","41","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-23",,,,,,,,"0.00",,"0.0","58","67","48","59",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-24",,,,,,,,"0.00",,"0.0","60","70","51","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-25",,,,,,,,"0.00",,"0.0","61","68","53","57",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-26",,,,,,,,"0.00",,"0.0","56","66","44","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-27",,,,,,,,"0.10",,"0.0","46","53","37","40",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-28",,,,,,,,"0.00",,"0.0","41","48","35","37",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-29",,,,,,,,"0.20",,"0.0","38","40","35","38",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-09-30",,,,,,,,"1.00",,"0.0","42","51","31","31",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-01",,,,,,,,"0.10",,"0.0","35","42","28","36",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-02",,,,,,,,"0.00",,"0.0","44","54","34","43",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-03",,,,,,,,"0.00",,"0.0","49","58","41","47",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-04",,,,,,,,"0.00",,"0.0","50","58","43","47",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-05",,,,,,,,"0.00",,"0.0","52","61","44","49",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-06",,,,,,,,"0.00",,"0.0","54","63","47","51",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-07",,,,,,,,"0.00",,"0.0","55","63","48","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-08",,,,,,,,"0.00",,"0.0","55","63","49","51",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-09",,,,,,,,"0.00",,"0.0","52","61","46","46",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-10",,,,,,,,"0.00",,"0.0","48","57","42","44",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-11",,,,,,,,"0.00",,"0.0","49","57","42","42",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-12",,,,,,,,"0.00",,"0.0","37","44","30","37",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-13",,,,,,,,"0.00",,"0.0","47","56","36","50",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-14",,,,,,,,"0.00",,"0.0","54","61","46","52",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-15",,,,,,,,"0.00",,"0.0","48","56","39","39",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-16",,,,,,,,"0.00",,"0.0","44","53","35","46",,,,"0.0",,,,,,,,,,,,,,,
"USS0015J12S","CORRAL CANYON, NV US","2014-10-17",,,,,,,,"0.00",,"0.0","50","56","44","49",,,,"0.0",,,,,,,,,,,,,,,
